city,dataset,date,aqi,pm2_5,pm10,no2,so2,co,o3,anomaly
Mumbai,India,2018-12-28,150.0,82.5,162.0,124.5,171.0,1.58,142.5,False
Mumbai,India,2018-12-29,154.0,84.7,166.32,127.82,175.56,1.62,146.3,False
Mumbai,India,2018-12-30,190.0,104.5,205.2,157.7,216.6,2.0,180.5,False
Mumbai,India,2018-12-31,241.0,132.55,260.28,200.03,274.74,2.53,228.95,True
Mumbai,India,2019-01-01,194.0,106.7,209.52,161.02,221.16,2.04,184.3,False
Mumbai,India,2019-01-02,153.0,84.15,165.24,126.99,174.42,1.61,145.35,False
Mumbai,India,2019-01-04,90.0,49.5,97.2,74.7,102.6,0.95,85.5,False
Mumbai,India,2019-01-05,88.0,48.4,95.04,73.04,100.32,0.92,83.6,False
Mumbai,India,2019-01-06,79.0,43.45,85.32,65.57,90.06,0.83,75.05,False
Mumbai,India,2019-01-07,42.0,23.1,45.36,34.86,47.88,0.44,39.9,False
Mumbai,India,2019-01-08,46.0,25.3,49.68,38.18,52.44,0.48,43.7,False
Mumbai,India,2019-01-09,43.0,23.65,46.44,35.69,49.02,0.45,40.85,False
Mumbai,India,2019-01-10,37.0,20.35,39.96,30.71,42.18,0.39,35.15,False
Mumbai,India,2019-01-11,65.0,35.75,70.2,53.95,74.1,0.68,61.75,False
Mumbai,India,2019-01-12,211.0,116.05,227.88,175.13,240.54,2.22,200.45,True
Mumbai,India,2019-01-13,206.0,113.3,222.48,170.98,234.84,2.16,195.7,True
Mumbai,India,2019-01-14,163.0,89.65,176.04,135.29,185.82,1.71,154.85,False
Mumbai,India,2019-01-15,163.0,89.65,176.04,135.29,185.82,1.71,154.85,False
Mumbai,India,2019-01-16,163.0,89.65,176.04,135.29,185.82,1.71,154.85,False
Mumbai,India,2019-01-17,193.0,106.15,208.44,160.19,220.02,2.03,183.35,False
Mumbai,India,2019-01-18,207.0,113.85,223.56,171.81,235.98,2.17,196.65,True
Mumbai,India,2019-01-19,202.0,111.1,218.16,167.66,230.28,2.12,191.9,True
Mumbai,India,2019-01-20,251.0,138.05,271.08,208.33,286.14,2.64,238.45,True
Mumbai,India,2019-01-21,137.0,75.35,147.96,113.71,156.18,1.44,130.15,False
Mumbai,India,2019-01-22,108.0,59.4,116.64,89.64,123.12,1.13,102.6,False
Mumbai,India,2019-01-23,93.0,51.15,100.44,77.19,106.02,0.98,88.35,False
Mumbai,India,2019-01-24,134.0,73.7,144.72,111.22,152.76,1.41,127.3,False
Mumbai,India,2019-01-25,123.0,67.65,132.84,102.09,140.22,1.29,116.85,False
Mumbai,India,2019-01-26,115.0,63.25,124.2,95.45,131.1,1.21,109.25,False
Mumbai,India,2019-01-27,110.0,60.5,118.8,91.3,125.4,1.16,104.5,False
Mumbai,India,2019-01-28,110.0,60.5,118.8,91.3,125.4,1.16,104.5,False
Mumbai,India,2019-01-29,118.0,64.9,127.44,97.94,134.52,1.24,112.1,False
Mumbai,India,2019-01-30,156.0,85.8,168.48,129.48,177.84,1.64,148.2,False
Mumbai,India,2019-01-31,153.0,84.15,165.24,126.99,174.42,1.61,145.35,False
Mumbai,India,2019-02-01,180.0,99.0,194.4,149.4,205.2,1.89,171.0,False
Mumbai,India,2019-02-02,158.0,86.9,170.64,131.14,180.12,1.66,150.1,False
Mumbai,India,2019-02-03,207.0,113.85,223.56,171.81,235.98,2.17,196.65,True
Mumbai,India,2019-02-05,109.0,59.95,117.72,90.47,124.26,1.14,103.55,False
Mumbai,India,2019-02-06,79.0,43.45,85.32,65.57,90.06,0.83,75.05,False
Mumbai,India,2019-02-07,46.0,25.3,49.68,38.18,52.44,0.48,43.7,False
Mumbai,India,2019-02-08,44.0,24.2,47.52,36.52,50.16,0.46,41.8,False
Mumbai,India,2019-02-09,54.0,29.7,58.32,44.82,61.56,0.57,51.3,False
Mumbai,India,2019-02-10,60.0,33.0,64.8,49.8,68.4,0.63,57.0,False
Mumbai,India,2019-02-11,43.0,23.65,46.44,35.69,49.02,0.45,40.85,False
Mumbai,India,2019-02-12,151.0,83.05,163.08,125.33,172.14,1.59,143.45,False
Mumbai,India,2019-02-13,175.0,96.25,189.0,145.25,199.5,1.84,166.25,False
Mumbai,India,2019-02-14,97.0,53.35,104.76,80.51,110.58,1.02,92.15,False
Mumbai,India,2019-02-15,108.0,59.4,116.64,89.64,123.12,1.13,102.6,False
Mumbai,India,2019-02-16,124.0,68.2,133.92,102.92,141.36,1.3,117.8,False
Mumbai,India,2019-02-17,173.0,95.15,186.84,143.59,197.22,1.82,164.35,False
Mumbai,India,2019-02-18,133.0,73.15,143.64,110.39,151.62,1.4,126.35,False
Mumbai,India,2019-02-19,166.0,91.3,179.28,137.78,189.24,1.74,157.7,False
Mumbai,India,2019-02-20,156.0,85.8,168.48,129.48,177.84,1.64,148.2,False
Mumbai,India,2019-02-21,90.0,49.5,97.2,74.7,102.6,0.95,85.5,False
Mumbai,India,2019-02-22,83.0,45.65,89.64,68.89,94.62,0.87,78.85,False
Mumbai,India,2019-02-23,173.0,95.15,186.84,143.59,197.22,1.82,164.35,False
Mumbai,India,2019-02-24,124.0,68.2,133.92,102.92,141.36,1.3,117.8,False
Mumbai,India,2019-02-25,103.0,56.65,111.24,85.49,117.42,1.08,97.85,False
Mumbai,India,2019-02-26,115.0,63.25,124.2,95.45,131.1,1.21,109.25,False
Mumbai,India,2019-02-27,104.0,57.2,112.32,86.32,118.56,1.09,98.8,False
Mumbai,India,2019-03-01,267.0,146.85,288.36,221.61,304.38,2.8,253.65,True
Mumbai,India,2019-03-02,204.0,112.2,220.32,169.32,232.56,2.14,193.8,True
Mumbai,India,2019-03-03,84.0,46.2,90.72,69.72,95.76,0.88,79.8,False
Mumbai,India,2019-03-04,99.0,54.45,106.92,82.17,112.86,1.04,94.05,False
Mumbai,India,2019-03-05,90.0,49.5,97.2,74.7,102.6,0.95,85.5,False
Mumbai,India,2019-03-06,78.0,42.9,84.24,64.74,88.92,0.82,74.1,False
Mumbai,India,2019-03-07,41.0,22.55,44.28,34.03,46.74,0.43,38.95,False
Mumbai,India,2019-03-08,37.0,20.35,39.96,30.71,42.18,0.39,35.15,False
Mumbai,India,2019-03-09,39.0,21.45,42.12,32.37,44.46,0.41,37.05,False
Mumbai,India,2019-03-10,55.0,30.25,59.4,45.65,62.7,0.58,52.25,False
Mumbai,India,2019-03-11,69.0,37.95,74.52,57.27,78.66,0.72,65.55,False
Mumbai,India,2019-03-12,104.0,57.2,112.32,86.32,118.56,1.09,98.8,False
Mumbai,India,2019-03-13,151.0,83.05,163.08,125.33,172.14,1.59,143.45,False
Mumbai,India,2019-03-14,95.0,52.25,102.6,78.85,108.3,1.0,90.25,False
Mumbai,India,2019-03-15,162.0,89.1,174.96,134.46,184.68,1.7,153.9,False
Mumbai,India,2019-03-16,174.0,95.7,187.92,144.42,198.36,1.83,165.3,False
Mumbai,India,2019-03-17,126.0,69.3,136.08,104.58,143.64,1.32,119.7,False
Mumbai,India,2019-03-18,125.0,68.75,135.0,103.75,142.5,1.31,118.75,False
Mumbai,India,2019-03-19,137.0,75.35,147.96,113.71,156.18,1.44,130.15,False
Mumbai,India,2019-03-20,89.0,48.95,96.12,73.87,101.46,0.93,84.55,False
Mumbai,India,2019-03-21,82.0,45.1,88.56,68.06,93.48,0.86,77.9,False
Mumbai,India,2019-03-22,74.0,40.7,79.92,61.42,84.36,0.78,70.3,False
Mumbai,India,2019-03-23,87.0,47.85,93.96,72.21,99.18,0.91,82.65,False
Mumbai,India,2019-03-24,168.0,92.4,181.44,139.44,191.52,1.76,159.6,False
Mumbai,India,2019-03-25,165.0,90.75,178.2,136.95,188.1,1.73,156.75,False
Mumbai,India,2019-03-26,138.0,75.9,149.04,114.54,157.32,1.45,131.1,False
Mumbai,India,2019-03-27,122.0,67.1,131.76,101.26,139.08,1.28,115.9,False
Mumbai,India,2019-03-28,105.0,57.75,113.4,87.15,119.7,1.1,99.75,False
Mumbai,India,2019-03-29,91.0,50.05,98.28,75.53,103.74,0.96,86.45,False
Mumbai,India,2019-03-30,99.0,54.45,106.92,82.17,112.86,1.04,94.05,False
Mumbai,India,2019-03-31,80.0,44.0,86.4,66.4,91.2,0.84,76.0,False
Mumbai,India,2019-04-01,223.0,122.65,240.84,185.09,254.22,2.34,211.85,True
Mumbai,India,2019-04-02,197.0,108.35,212.76,163.51,224.58,2.07,187.15,True
Mumbai,India,2019-04-03,83.0,45.65,89.64,68.89,94.62,0.87,78.85,False
Mumbai,India,2019-04-04,88.0,48.4,95.04,73.04,100.32,0.92,83.6,False
Mumbai,India,2019-04-05,89.0,48.95,96.12,73.87,101.46,0.93,84.55,False
Mumbai,India,2019-04-06,58.0,31.9,62.64,48.14,66.12,0.61,55.1,False
Mumbai,India,2019-04-07,46.0,25.3,49.68,38.18,52.44,0.48,43.7,False
Mumbai,India,2019-04-08,41.0,22.55,44.28,34.03,46.74,0.43,38.95,False
Mumbai,India,2019-04-09,36.0,19.8,38.88,29.88,41.04,0.38,34.2,False
Mumbai,India,2019-04-10,62.0,34.1,66.96,51.46,70.68,0.65,58.9,False
Mumbai,India,2019-04-11,71.0,39.05,76.68,58.93,80.94,0.75,67.45,False
Mumbai,India,2019-04-12,92.0,50.6,99.36,76.36,104.88,0.97,87.4,False
Mumbai,India,2019-04-13,100.0,55.0,108.0,83.0,114.0,1.05,95.0,False
Mumbai,India,2019-04-14,95.0,52.25,102.6,78.85,108.3,1.0,90.25,False
Mumbai,India,2019-04-15,92.0,50.6,99.36,76.36,104.88,0.97,87.4,False
Mumbai,India,2019-04-16,95.0,52.25,102.6,78.85,108.3,1.0,90.25,False
Mumbai,India,2019-04-17,85.0,46.75,91.8,70.55,96.9,0.89,80.75,False
Mumbai,India,2019-04-18,94.0,51.7,101.52,78.02,107.16,0.99,89.3,False
Mumbai,India,2019-04-19,94.0,51.7,101.52,78.02,107.16,0.99,89.3,False
Mumbai,India,2019-04-20,97.0,53.35,104.76,80.51,110.58,1.02,92.15,False
Mumbai,India,2019-04-21,95.0,52.25,102.6,78.85,108.3,1.0,90.25,False
Mumbai,India,2019-04-22,97.0,53.35,104.76,80.51,110.58,1.02,92.15,False
Mumbai,India,2019-04-23,98.0,53.9,105.84,81.34,111.72,1.03,93.1,False
Mumbai,India,2019-04-24,90.0,49.5,97.2,74.7,102.6,0.95,85.5,False
Mumbai,India,2019-04-25,88.0,48.4,95.04,73.04,100.32,0.92,83.6,False
Mumbai,India,2019-04-26,92.0,50.6,99.36,76.36,104.88,0.97,87.4,False
Mumbai,India,2019-04-27,96.0,52.8,103.68,79.68,109.44,1.01,91.2,False
Mumbai,India,2019-04-28,99.0,54.45,106.92,82.17,112.86,1.04,94.05,False
Mumbai,India,2019-04-29,93.0,51.15,100.44,77.19,106.02,0.98,88.35,False
Mumbai,India,2019-04-30,93.0,51.15,100.44,77.19,106.02,0.98,88.35,False
Mumbai,India,2019-05-01,178.0,97.9,192.24,147.74,202.92,1.87,169.1,False
Mumbai,India,2019-05-02,159.0,87.45,171.72,131.97,181.26,1.67,151.05,False
Mumbai,India,2019-05-03,113.0,62.15,122.04,93.79,128.82,1.19,107.35,False
Mumbai,India,2019-05-04,91.0,50.05,98.28,75.53,103.74,0.96,86.45,False
Mumbai,India,2019-05-05,88.0,48.4,95.04,73.04,100.32,0.92,83.6,False
Mumbai,India,2019-05-06,59.0,32.45,63.72,48.97,67.26,0.62,56.05,False
Mumbai,India,2019-05-07,55.0,30.25,59.4,45.65,62.7,0.58,52.25,False
Mumbai,India,2019-05-08,44.0,24.2,47.52,36.52,50.16,0.46,41.8,False
Mumbai,India,2019-05-09,36.0,19.8,38.88,29.88,41.04,0.38,34.2,False
Mumbai,India,2019-05-10,82.0,45.1,88.56,68.06,93.48,0.86,77.9,False
Mumbai,India,2019-05-11,71.0,39.05,76.68,58.93,80.94,0.75,67.45,False
Mumbai,India,2019-05-12,112.0,61.6,120.96,92.96,127.68,1.18,106.4,False
Mumbai,India,2019-05-13,90.0,49.5,97.2,74.7,102.6,0.95,85.5,False
Mumbai,India,2019-05-14,91.0,50.05,98.28,75.53,103.74,0.96,86.45,False
Mumbai,India,2019-05-15,82.0,45.1,88.56,68.06,93.48,0.86,77.9,False
Mumbai,India,2019-05-16,77.0,42.35,83.16,63.91,87.78,0.81,73.15,False
Mumbai,India,2019-05-17,78.0,42.9,84.24,64.74,88.92,0.82,74.1,False
Mumbai,India,2019-05-18,80.0,44.0,86.4,66.4,91.2,0.84,76.0,False
Mumbai,India,2019-05-19,79.0,43.45,85.32,65.57,90.06,0.83,75.05,False
Mumbai,India,2019-05-20,83.0,45.65,89.64,68.89,94.62,0.87,78.85,False
Mumbai,India,2019-05-21,90.0,49.5,97.2,74.7,102.6,0.95,85.5,False
Mumbai,India,2019-05-22,87.0,47.85,93.96,72.21,99.18,0.91,82.65,False
Mumbai,India,2019-05-23,90.0,49.5,97.2,74.7,102.6,0.95,85.5,False
Mumbai,India,2019-05-24,89.0,48.95,96.12,73.87,101.46,0.93,84.55,False
Mumbai,India,2019-05-25,71.0,39.05,76.68,58.93,80.94,0.75,67.45,False
Mumbai,India,2019-05-26,68.0,37.4,73.44,56.44,77.52,0.71,64.6,False
Mumbai,India,2019-05-27,86.0,47.3,92.88,71.38,98.04,0.9,81.7,False
Mumbai,India,2019-05-28,88.0,48.4,95.04,73.04,100.32,0.92,83.6,False
Mumbai,India,2019-05-29,90.0,49.5,97.2,74.7,102.6,0.95,85.5,False
Mumbai,India,2019-05-30,69.0,37.95,74.52,57.27,78.66,0.72,65.55,False
Mumbai,India,2019-05-31,71.0,39.05,76.68,58.93,80.94,0.75,67.45,False
Mumbai,India,2019-06-01,192.0,105.6,207.36,159.36,218.88,2.02,182.4,False
Mumbai,India,2019-06-02,153.0,84.15,165.24,126.99,174.42,1.61,145.35,False
Mumbai,India,2019-06-03,101.0,55.55,109.08,83.83,115.14,1.06,95.95,False
Mumbai,India,2019-06-04,91.0,50.05,98.28,75.53,103.74,0.96,86.45,False
Mumbai,India,2019-06-05,93.0,51.15,100.44,77.19,106.02,0.98,88.35,False
Mumbai,India,2019-06-06,60.0,33.0,64.8,49.8,68.4,0.63,57.0,False
Mumbai,India,2019-06-07,52.0,28.6,56.16,43.16,59.28,0.55,49.4,False
Mumbai,India,2019-06-08,51.0,28.05,55.08,42.33,58.14,0.54,48.45,False
Mumbai,India,2019-06-09,37.0,20.35,39.96,30.71,42.18,0.39,35.15,False
Mumbai,India,2019-06-10,102.0,56.1,110.16,84.66,116.28,1.07,96.9,False
Mumbai,India,2019-06-11,109.0,59.95,117.72,90.47,124.26,1.14,103.55,False
Mumbai,India,2019-06-12,199.0,109.45,214.92,165.17,226.86,2.09,189.05,True
Mumbai,India,2019-06-13,52.0,28.6,56.16,43.16,59.28,0.55,49.4,False
Mumbai,India,2019-06-14,70.0,38.5,75.6,58.1,79.8,0.74,66.5,False
Mumbai,India,2019-06-15,51.0,28.05,55.08,42.33,58.14,0.54,48.45,False
Mumbai,India,2019-06-16,56.0,30.8,60.48,46.48,63.84,0.59,53.2,False
Mumbai,India,2019-06-17,59.0,32.45,63.72,48.97,67.26,0.62,56.05,False
Mumbai,India,2019-06-18,65.0,35.75,70.2,53.95,74.1,0.68,61.75,False
Mumbai,India,2019-06-19,51.0,28.05,55.08,42.33,58.14,0.54,48.45,False
Mumbai,India,2019-06-20,84.0,46.2,90.72,69.72,95.76,0.88,79.8,False
Mumbai,India,2019-06-21,79.0,43.45,85.32,65.57,90.06,0.83,75.05,False
Mumbai,India,2019-06-22,88.0,48.4,95.04,73.04,100.32,0.92,83.6,False
Mumbai,India,2019-06-23,88.0,48.4,95.04,73.04,100.32,0.92,83.6,False
Mumbai,India,2019-06-24,90.0,49.5,97.2,74.7,102.6,0.95,85.5,False
Mumbai,India,2019-06-25,60.0,33.0,64.8,49.8,68.4,0.63,57.0,False
Mumbai,India,2019-06-26,59.0,32.45,63.72,48.97,67.26,0.62,56.05,False
Mumbai,India,2019-06-27,44.0,24.2,47.52,36.52,50.16,0.46,41.8,False
Mumbai,India,2019-06-28,42.0,23.1,45.36,34.86,47.88,0.44,39.9,False
Mumbai,India,2019-06-29,44.0,24.2,47.52,36.52,50.16,0.46,41.8,False
Mumbai,India,2019-06-30,48.0,26.4,51.84,39.84,54.72,0.5,45.6,False
Mumbai,India,2019-07-01,146.0,80.3,157.68,121.18,166.44,1.53,138.7,False
Mumbai,India,2019-07-02,90.0,49.5,97.2,74.7,102.6,0.95,85.5,False
Mumbai,India,2019-07-03,96.0,52.8,103.68,79.68,109.44,1.01,91.2,False
Mumbai,India,2019-07-04,93.0,51.15,100.44,77.19,106.02,0.98,88.35,False
Mumbai,India,2019-07-05,94.0,51.7,101.52,78.02,107.16,0.99,89.3,False
Mumbai,India,2019-07-06,70.0,38.5,75.6,58.1,79.8,0.74,66.5,False
Mumbai,India,2019-07-07,63.0,34.65,68.04,52.29,71.82,0.66,59.85,False
Mumbai,India,2019-07-08,54.0,29.7,58.32,44.82,61.56,0.57,51.3,False
Mumbai,India,2019-07-09,41.0,22.55,44.28,34.03,46.74,0.43,38.95,False
Mumbai,India,2019-07-10,91.0,50.05,98.28,75.53,103.74,0.96,86.45,False
Mumbai,India,2019-07-11,71.0,39.05,76.68,58.93,80.94,0.75,67.45,False
Mumbai,India,2019-07-12,145.0,79.75,156.6,120.35,165.3,1.52,137.75,False
Mumbai,India,2019-07-13,55.0,30.25,59.4,45.65,62.7,0.58,52.25,False
Mumbai,India,2019-07-14,50.0,27.5,54.0,41.5,57.0,0.53,47.5,False
Mumbai,India,2019-07-15,58.0,31.9,62.64,48.14,66.12,0.61,55.1,False
Mumbai,India,2019-07-16,58.0,31.9,62.64,48.14,66.12,0.61,55.1,False
Mumbai,India,2019-07-17,63.0,34.65,68.04,52.29,71.82,0.66,59.85,False
Mumbai,India,2019-07-18,67.0,36.85,72.36,55.61,76.38,0.7,63.65,False
Mumbai,India,2019-07-19,77.0,42.35,83.16,63.91,87.78,0.81,73.15,False
Mumbai,India,2019-07-20,74.0,40.7,79.92,61.42,84.36,0.78,70.3,False
Mumbai,India,2019-07-21,57.0,31.35,61.56,47.31,64.98,0.6,54.15,False
Mumbai,India,2019-07-22,44.0,24.2,47.52,36.52,50.16,0.46,41.8,False
Mumbai,India,2019-07-23,40.0,22.0,43.2,33.2,45.6,0.42,38.0,False
Mumbai,India,2019-07-24,34.0,18.7,36.72,28.22,38.76,0.36,32.3,False
Mumbai,India,2019-07-25,38.0,20.9,41.04,31.54,43.32,0.4,36.1,False
Mumbai,India,2019-07-26,46.0,25.3,49.68,38.18,52.44,0.48,43.7,False
Mumbai,India,2019-07-27,50.0,27.5,54.0,41.5,57.0,0.53,47.5,False
Mumbai,India,2019-07-28,56.0,30.8,60.48,46.48,63.84,0.59,53.2,False
Mumbai,India,2019-07-29,67.0,36.85,72.36,55.61,76.38,0.7,63.65,False
Mumbai,India,2019-07-30,44.0,24.2,47.52,36.52,50.16,0.46,41.8,False
Mumbai,India,2019-07-31,43.0,23.65,46.44,35.69,49.02,0.45,40.85,False
Mumbai,India,2019-08-01,161.0,88.55,173.88,133.63,183.54,1.69,152.95,False
Mumbai,India,2019-08-02,162.0,89.1,174.96,134.46,184.68,1.7,153.9,False
Mumbai,India,2019-08-03,102.0,56.1,110.16,84.66,116.28,1.07,96.9,False
Mumbai,India,2019-08-04,93.0,51.15,100.44,77.19,106.02,0.98,88.35,False
Mumbai,India,2019-08-05,88.0,48.4,95.04,73.04,100.32,0.92,83.6,False
Mumbai,India,2019-08-06,72.0,39.6,77.76,59.76,82.08,0.76,68.4,False
Mumbai,India,2019-08-07,51.0,28.05,55.08,42.33,58.14,0.54,48.45,False
Mumbai,India,2019-08-08,69.0,37.95,74.52,57.27,78.66,0.72,65.55,False
Mumbai,India,2019-08-09,39.0,21.45,42.12,32.37,44.46,0.41,37.05,False
Mumbai,India,2019-08-10,124.0,68.2,133.92,102.92,141.36,1.3,117.8,False
Mumbai,India,2019-08-11,46.0,25.3,49.68,38.18,52.44,0.48,43.7,False
Mumbai,India,2019-08-12,174.0,95.7,187.92,144.42,198.36,1.83,165.3,False
Mumbai,India,2019-08-13,56.0,30.8,60.48,46.48,63.84,0.59,53.2,False
Mumbai,India,2019-08-14,62.0,34.1,66.96,51.46,70.68,0.65,58.9,False
Mumbai,India,2019-08-15,61.0,33.55,65.88,50.63,69.54,0.64,57.95,False
Mumbai,India,2019-08-16,52.0,28.6,56.16,43.16,59.28,0.55,49.4,False
Mumbai,India,2019-08-17,69.0,37.95,74.52,57.27,78.66,0.72,65.55,False
Mumbai,India,2019-08-18,60.0,33.0,64.8,49.8,68.4,0.63,57.0,False
Mumbai,India,2019-08-19,61.0,33.55,65.88,50.63,69.54,0.64,57.95,False
Mumbai,India,2019-08-20,67.0,36.85,72.36,55.61,76.38,0.7,63.65,False
Mumbai,India,2019-08-21,60.0,33.0,64.8,49.8,68.4,0.63,57.0,False
Mumbai,India,2019-08-22,57.0,31.35,61.56,47.31,64.98,0.6,54.15,False
Mumbai,India,2019-08-23,59.0,32.45,63.72,48.97,67.26,0.62,56.05,False
Mumbai,India,2019-08-24,59.0,32.45,63.72,48.97,67.26,0.62,56.05,False
Mumbai,India,2019-08-25,56.0,30.8,60.48,46.48,63.84,0.59,53.2,False
Mumbai,India,2019-08-26,69.0,37.95,74.52,57.27,78.66,0.72,65.55,False
Mumbai,India,2019-08-27,61.0,33.55,65.88,50.63,69.54,0.64,57.95,False
Mumbai,India,2019-08-28,45.0,24.75,48.6,37.35,51.3,0.47,42.75,False
Mumbai,India,2019-08-29,50.0,27.5,54.0,41.5,57.0,0.53,47.5,False
Mumbai,India,2019-08-30,49.0,26.95,52.92,40.67,55.86,0.51,46.55,False
Mumbai,India,2019-08-31,50.0,27.5,54.0,41.5,57.0,0.53,47.5,False
Mumbai,India,2019-09-01,154.0,84.7,166.32,127.82,175.56,1.62,146.3,False
Mumbai,India,2019-09-02,159.0,87.45,171.72,131.97,181.26,1.67,151.05,False
Mumbai,India,2019-09-03,189.0,103.95,204.12,156.87,215.46,1.98,179.55,False
Mumbai,India,2019-09-04,90.0,49.5,97.2,74.7,102.6,0.95,85.5,False
Mumbai,India,2019-09-05,89.0,48.95,96.12,73.87,101.46,0.93,84.55,False
Mumbai,India,2019-09-06,87.0,47.85,93.96,72.21,99.18,0.91,82.65,False
Mumbai,India,2019-09-07,53.0,29.15,57.24,43.99,60.42,0.56,50.35,False
Mumbai,India,2019-09-08,72.0,39.6,77.76,59.76,82.08,0.76,68.4,False
Mumbai,India,2019-09-09,45.0,24.75,48.6,37.35,51.3,0.47,42.75,False
Mumbai,India,2019-09-10,64.0,35.2,69.12,53.12,72.96,0.67,60.8,False
Mumbai,India,2019-09-11,75.0,41.25,81.0,62.25,85.5,0.79,71.25,False
Mumbai,India,2019-09-12,206.0,113.3,222.48,170.98,234.84,2.16,195.7,True
Mumbai,India,2019-09-13,39.0,21.45,42.12,32.37,44.46,0.41,37.05,False
Mumbai,India,2019-09-14,49.0,26.95,52.92,40.67,55.86,0.51,46.55,False
Mumbai,India,2019-09-15,46.0,25.3,49.68,38.18,52.44,0.48,43.7,False
Mumbai,India,2019-09-16,44.0,24.2,47.52,36.52,50.16,0.46,41.8,False
Mumbai,India,2019-09-17,44.0,24.2,47.52,36.52,50.16,0.46,41.8,False
Mumbai,India,2019-09-18,50.0,27.5,54.0,41.5,57.0,0.53,47.5,False
Mumbai,India,2019-09-19,66.0,36.3,71.28,54.78,75.24,0.69,62.7,False
Mumbai,India,2019-09-20,66.0,36.3,71.28,54.78,75.24,0.69,62.7,False
Mumbai,India,2019-09-21,40.0,22.0,43.2,33.2,45.6,0.42,38.0,False
Mumbai,India,2019-09-22,45.0,24.75,48.6,37.35,51.3,0.47,42.75,False
Mumbai,India,2019-09-23,58.0,31.9,62.64,48.14,66.12,0.61,55.1,False
Mumbai,India,2019-09-24,60.0,33.0,64.8,49.8,68.4,0.63,57.0,False
Mumbai,India,2019-09-25,44.0,24.2,47.52,36.52,50.16,0.46,41.8,False
Mumbai,India,2019-09-26,54.0,29.7,58.32,44.82,61.56,0.57,51.3,False
Mumbai,India,2019-09-27,32.0,17.6,34.56,26.56,36.48,0.34,30.4,False
Mumbai,India,2019-09-28,29.0,15.95,31.32,24.07,33.06,0.3,27.55,False
Mumbai,India,2019-09-29,33.0,18.15,35.64,27.39,37.62,0.35,31.35,False
Mumbai,India,2019-09-30,28.0,15.4,30.24,23.24,31.92,0.29,26.6,False
Mumbai,India,2019-10-01,219.0,120.45,236.52,181.77,249.66,2.3,208.05,True
Mumbai,India,2019-10-02,187.0,102.85,201.96,155.21,213.18,1.96,177.65,False
Mumbai,India,2019-10-03,144.0,79.2,155.52,119.52,164.16,1.51,136.8,False
Mumbai,India,2019-10-04,93.0,51.15,100.44,77.19,106.02,0.98,88.35,False
Mumbai,India,2019-10-05,87.0,47.85,93.96,72.21,99.18,0.91,82.65,False
Mumbai,India,2019-10-06,81.0,44.55,87.48,67.23,92.34,0.85,76.95,False
Mumbai,India,2019-10-07,42.0,23.1,45.36,34.86,47.88,0.44,39.9,False
Mumbai,India,2019-10-08,68.0,37.4,73.44,56.44,77.52,0.71,64.6,False
Mumbai,India,2019-10-09,46.0,25.3,49.68,38.18,52.44,0.48,43.7,False
Mumbai,India,2019-10-10,88.0,48.4,95.04,73.04,100.32,0.92,83.6,False
Mumbai,India,2019-10-11,92.0,50.6,99.36,76.36,104.88,0.97,87.4,False
Mumbai,India,2019-10-12,174.0,95.7,187.92,144.42,198.36,1.83,165.3,False
Mumbai,India,2019-10-13,109.0,59.95,117.72,90.47,124.26,1.14,103.55,False
Mumbai,India,2019-10-14,116.0,63.8,125.28,96.28,132.24,1.22,110.2,False
Mumbai,India,2019-10-15,106.0,58.3,114.48,87.98,120.84,1.11,100.7,False
Mumbai,India,2019-10-16,106.0,58.3,114.48,87.98,120.84,1.11,100.7,False
Mumbai,India,2019-10-17,146.0,80.3,157.68,121.18,166.44,1.53,138.7,False
Mumbai,India,2019-10-18,142.0,78.1,153.36,117.86,161.88,1.49,134.9,False
Mumbai,India,2019-10-19,69.0,37.95,74.52,57.27,78.66,0.72,65.55,False
Mumbai,India,2019-10-20,46.0,25.3,49.68,38.18,52.44,0.48,43.7,False
Mumbai,India,2019-10-21,50.0,27.5,54.0,41.5,57.0,0.53,47.5,False
Mumbai,India,2019-10-22,56.0,30.8,60.48,46.48,63.84,0.59,53.2,False
Mumbai,India,2019-10-23,50.0,27.5,54.0,41.5,57.0,0.53,47.5,False
Mumbai,India,2019-10-24,71.0,39.05,76.68,58.93,80.94,0.75,67.45,False
Mumbai,India,2019-10-25,62.0,34.1,66.96,51.46,70.68,0.65,58.9,False
Mumbai,India,2019-10-26,56.0,30.8,60.48,46.48,63.84,0.59,53.2,False
Mumbai,India,2019-10-27,92.0,50.6,99.36,76.36,104.88,0.97,87.4,False
Mumbai,India,2019-10-28,104.0,57.2,112.32,86.32,118.56,1.09,98.8,False
Mumbai,India,2019-10-29,112.0,61.6,120.96,92.96,127.68,1.18,106.4,False
Mumbai,India,2019-10-30,89.0,48.95,96.12,73.87,101.46,0.93,84.55,False
Mumbai,India,2019-10-31,76.0,41.8,82.08,63.08,86.64,0.8,72.2,False
Mumbai,India,2019-11-01,212.0,116.6,228.96,175.96,241.68,2.23,201.4,True
Mumbai,India,2019-11-02,225.0,123.75,243.0,186.75,256.5,2.36,213.75,True
Mumbai,India,2019-11-03,120.0,66.0,129.6,99.6,136.8,1.26,114.0,False
Mumbai,India,2019-11-04,89.0,48.95,96.12,73.87,101.46,0.93,84.55,False
Mumbai,India,2019-11-05,92.0,50.6,99.36,76.36,104.88,0.97,87.4,False
